name,type,activity_code,activity,budget,memberships,zip,registerNumber,interestPercentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
,ORGANIZATION,ACT_LAWYER,"Anwaltskanzlei, Einzelanwältin oder Einzelanwalt",0.0,[],,R002383,0.2083333333333333,"{'clientReferenceUrl': 'https://www.lobbyregister.bundestag.dehttps://www.lobbyregister.bundestag.de/suche/R002509', 'name': 'Spitzenorganisation der Filmwirtschaft e. V. (SPIO)', 'phoneNumber': '+493025794450', 'organizationEmails': ['spio-berlin@spio.de'], 'websites': ['www.spio.de'], 'legalRepresentatives': [{'commonFirstName': 'Christian', 'lastName': 'Sommer', 'function': 'Präsident', 'phoneNumber': '+493025794450', 'organizationMemberEmails': ['praesident@spio.de']}, {'commonFirstName': 'Alexander', 'lastName': 'Thies', 'function': 'Vizepräsident', 'phoneNumber': '+493025794450', 'organizationMemberEmails': ['vizepraesident@spio.de']}], 'address.type': 'NATIONAL', 'address.street': 'Kantstraße', 'address.streetNumber': '150', 'address.zipCode': '10623', 'address.city': 'Berlin', 'address.country.code': 'DE', 'legalForm.code': 'LF_EV', 'legalForm.code_de': 'Eingetragener Verein (e. V.)', 'legalForm.code_en': 'Registered association', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOLYTIC GmbH,,ACT_ORGANIZATION,Unternehmen,0.0,['R002111'],10115.0,R005133,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charter of Trust,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",0.0,[],80333.0,R002525,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT&T Global Network Services Belgium Luxembourg - Besloten Vennootschap (BV),,ACT_ORGANIZATION,Unternehmen,0.0,[],,R004272,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facebook Germany GmbH ,ORGANIZATION,ACT_ORGANIZATION,Unternehmen,0.0,"['R000672', 'R003404', 'R000328', 'R001795', 'R002111', 'R000257', 'R003188']",20095.0,R002228,0.35,"{'clientReferenceUrl': 'https://www.lobbyregister.bundestag.dehttps://www.lobbyregister.bundestag.de/suche/R002238', 'name': 'Meta Platforms Ireland Limited', 'phoneNumber': '+35315530588', 'organizationEmails': ['politicalactivities@meta.com'], 'websites': ['www.meta.com'], 'legalRepresentatives': [{'commonFirstName': 'Yvonne', 'lastName': 'Cunnane', 'function': 'Geschäftsführung', 'phoneNumber': '+35315530588', 'organizationMemberEmails': ['politicalactivities@meta.com']}, {'commonFirstName': 'Rick', 'lastName': 'Kelley', 'function': 'Geschäftsführung', 'phoneNumber': '+35315530588', 'organizationMemberEmails': ['politicalactivities@meta.com']}, {'commonFirstName': 'Maria-Begona', 'lastName': 'Fallon', 'function': 'Geschäftsführung', 'phoneNumber': '+35315530588', 'organizationMemberEmails': ['politicalactivities@meta.com']}, {'commonFirstName': 'David', 'lastName': 'Harris', 'function': 'Geschäftsführung', 'phoneNumber': '+35315530588', 'organizationMemberEmails': ['politicalactivities@meta.com']}], 'address.type': 'FOREIGN', 'address.internationalAdditional1': '4 Grand Canal Square', 'address.city': 'Dublin, Ireland', 'address.country.code': 'IE', 'legalForm.code': 'LF_OTHER_JP_INTERNATIONAL', 'legalForm.code_de': 'Sonstige juristische Person, auch nach anderem als deutschem Recht', 'legalForm.code_en': 'Other juristic person', 'legalForm.type': 'JURISTIC_PERSON', 'legalForm.legalFormText': 'Limited (Ltd.)'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branchenverband Digitale Medien e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",0.0,[],65812.0,R003324,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMS-Group e.V. Open Metering,,ACT_TRADE_ASSOC,Wirtschaftsverband oder Gewerbeverband/-verein,0.0,['R000798'],50968.0,R003169,0.1764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plattform Industrie 4.0,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",0.0,[],10783.0,R003451,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hans J. Reiner GmbH,ORGANIZATION,ACT_ORGANIZATION,Unternehmen,0.0,[],83471.0,R003592,0.2222222222222222,"{'name': 'Republic Affairs GmbH', 'phoneNumber': '+493040006944', 'organizationEmails': ['info@republic-affaiers.com'], 'websites': ['republic-affairs.com'], 'legalRepresentatives': [{'commonFirstName': 'Stefanie', 'lastName': 'Behmer', 'function': 'Geschäftsführerin', 'phoneNumber': '+493040006945', 'organizationMemberEmails': ['stefanie.behmer@republic-affairs.com']}], 'address.type': 'NATIONAL', 'address.street': 'Friedrichstraße', 'address.streetNumber': '133', 'address.zipCode': '10117', 'address.city': 'Berlin', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVDiPA-Allianz,,ACT_OTHER,,0.0,[],10409.0,R002820,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDDW - Verband der deutschen Wasser- und Wärmezählerindustrie e.V.,,ACT_TRADE_ASSOC,Wirtschaftsverband oder Gewerbeverband/-verein,0.0,[],50968.0,R002824,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wirtschaftskoalition Daten & Digitales,,ACT_OTHER,,0.0,[],10117.0,R002884,0.3571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",0.0,[],,R005846,0.2222222222222222,"{'name': 'ReqPOOL Deutschland', 'phoneNumber': '+493084415801', 'organizationEmails': ['falk.a-omary@reqpool.com'], 'websites': ['www.reqpool.com'], 'legalRepresentatives': [{'commonFirstName': 'Achim', 'lastName': 'Röhe', 'function': 'Geschäftsführer', 'phoneNumber': '+493084415801', 'organizationMemberEmails': ['achim.roehe@reqpool.com']}], 'address.type': 'NATIONAL', 'address.street': 'Aßmannshauser Straße', 'address.streetNumber': '11', 'address.zipCode': '14197', 'address.city': 'Berlin', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sicherheitsnetzwerk München e.V.,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",0.0,[],85748.0,R002955,0.1785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",0.0,[],,R000184,0.2083333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deutsches Forum für ethisches maschinelles Entscheiden e.V. ,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",,[],82031.0,R005831,0.2121212121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKTIN - Aktionsbündnis zur Verbesserung der Kommunikations- und Informationstechnologie in der Intensiv- und Notfallmedizin ,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",,[],52057.0,R005767,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACT_PRIVATE,Privatperson,,[],,R005534,0.1538461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",,[],,R005385,0.4444444444444444,"{'clientReferenceUrl': 'https://www.lobbyregister.bundestag.dehttps://www.lobbyregister.bundestag.de/suche/R004118', 'name': 'Deutsche Gesellschaft für Innere Medizin e.V. (DGIM)', 'phoneNumber': '+49611205804041', 'organizationEmails': ['info@dgim.de'], 'websites': ['www.dgim.de'], 'legalRepresentatives': [{'commonFirstName': 'Maximilian', 'lastName': 'Broglie', 'function': 'Geschäftsführer', 'phoneNumber': '+49611205804041', 'organizationMemberEmails': ['gbroglie@dgim.de']}, {'academicDegreeBefore': 'Prof. Dr. med.', 'commonFirstName': 'Georg', 'lastName': 'Ertl', 'function': 'Generalsekretär', 'phoneNumber': '+49611205804041', 'organizationMemberEmails': ['info@dgim.de']}, {'academicDegreeBefore': 'Prof. Dr. med.', 'commonFirstName': 'Markus', 'lastName': 'Lerch', 'function': '1. stellv. Vorsitzender', 'phoneNumber': '+49611205804041', 'organizationMemberEmails': ['info@dgim.de']}, {'academicDegreeBefore': 'Prof. Dr. med.', 'commonFirstName': 'Ulf', 'lastName': 'Müller-Ladner', 'function': 'Vorsitzender', 'phoneNumber': '+49611205804041', 'organizationMemberEmails': ['info@dgim.de']}], 'address.type': 'NATIONAL', 'address.street': 'Irenenstraße', 'address.streetNumber': '1', 'address.zipCode': '65189', 'address.city': 'Wiesbaden', 'address.country.code': 'DE', 'legalForm.code': 'LF_EV', 'legalForm.code_de': 'Eingetragener Verein (e. V.)', 'legalForm.code_en': 'Registered association', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bunch capital GmbH,,ACT_ORGANIZATION,Unternehmen,,[],10178.0,R005349,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACT_ORGANIZATION,Unternehmen,,[],,R005313,0.1538461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorola Solutions Germany GmbH,,ACT_ORGANIZATION,Unternehmen,,[],65510.0,R005202,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARENA2036 e.V. Forschungscampus des BMBF,,ACT_RESEARCH_FACILITY,"Wissenschaft, Denkfabrik, Forschungseinrichtung oder Hochschule",,[],70569.0,R005193,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trainline S.A.S.,,ACT_ORGANIZATION,Unternehmen,,[],,R005189,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kompetenzzentrum Bürgerbeteiligung e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",,[],10405.0,R005147,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swappie OY ,,ACT_ORGANIZATION,Unternehmen,,[],,R005037,0.1923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DFJV Deutscher Fachjournalisten-Verband AG,,ACT_PROFESSION_ASSOC,Berufsverband,,[],13465.0,R004997,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earlybird DWES Management GmbH & Co. KG,,ACT_ORGANIZATION,Unternehmen,,[],10178.0,R004981,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verband allgemein beeidigter Verhandlungsdolmetscher und öffentlich bestellter und beeidigter Urkundenübersetzer in Baden-Württemberg e.V.,,ACT_PROFESSION_ASSOC,Berufsverband,,[],73728.0,R004926,0.1818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CeMAS Center für Monitoring Analyse und Strategie gGmbH,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",,[],10965.0,R004787,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verimi GmbH,,ACT_ORGANIZATION,Unternehmen,,['R001458'],10969.0,R004769,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Innovationsverbund Öffentliche Gesundheit e.V.,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",,[],10117.0,R004719,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tencent International Service Europe B.V.,,ACT_ORGANIZATION,Unternehmen,,['R002096'],,R004711,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sennheiser electronic GmbH & Co. KG ,,ACT_ORGANIZATION,Unternehmen,,[],30900.0,R004699,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infoscore Consumer Data GmbH,,ACT_ORGANIZATION,Unternehmen,,['R000780'],76532.0,R004687,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arvato Systems National Cloud GmbH,,ACT_ORGANIZATION,Unternehmen,,"['R000672', 'R003013', 'R002189', 'R000479']",33333.0,R004583,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georg Thieme Verlag ,ORGANIZATION,ACT_ORGANIZATION,Unternehmen,,[],70469.0,R004407,0.4166666666666667,"{'clientReferenceUrl': 'https://www.lobbyregister.bundestag.dehttps://www.lobbyregister.bundestag.de/suche/R003706', 'name': 'Deutsche Ophthalmologische Gesellschaft e.V. (DOG)', 'phoneNumber': '+498955057680', 'organizationEmails': ['Geschaeftsstelle@dog.org'], 'websites': ['https://www.dog.org/'], 'legalRepresentatives': [{'academicDegreeBefore': 'Dr.', 'commonFirstName': 'Philip', 'lastName': 'Gass', 'function': 'Vereins-Geschäftsführer', 'phoneNumber': '+498955057680', 'organizationMemberEmails': ['Geschaeftsfuehrer@dog.org']}, {'academicDegreeBefore': 'Prof. Dr. ', 'commonFirstName': 'Claus', 'lastName': 'Cursiefen', 'function': 'Generalsekretär', 'phoneNumber': '+492214784300', 'organizationMemberEmails': ['generalsekretaer@dog.org']}], 'address.type': 'NATIONAL', 'address.street': 'Platenstraße', 'address.streetNumber': '1', 'address.zipCode': '80336', 'address.city': 'München', 'address.country.code': 'DE', 'legalForm.code': 'LF_EV', 'legalForm.code_de': 'Eingetragener Verein (e. V.)', 'legalForm.code_en': 'Registered association', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gesellschaft zur Verwertung von Leistungsschutzrechten mbH (GVL),,ACT_ORGANIZATION,Unternehmen,,['R003675'],14195.0,R004271,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeitungsverleger und Digitalpublisher Verband Hamburg e.V.,,ACT_EMPLOYER_ASSOC,Arbeitgeberverband,,['R002036'],20457.0,R004063,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DriveLock SE,,ACT_ORGANIZATION,Unternehmen,,[],81241.0,R004005,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MVFP Medienverband der freien Presse e.V.,,ACT_EMPLOYER_ASSOC,Arbeitgeberverband,,[],10969.0,R003990,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verband Zeitungsverlage und Digitalpublisher Norddeutschland e.V.,,ACT_EMPLOYER_ASSOC,Arbeitgeberverband,,['R002036'],20457.0,R003963,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CANKADO,,ACT_ORGANIZATION,Unternehmen,,[],85551.0,R003831,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACT_PRIVATE,Privatperson,,[],,R003829,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ACT_ORGANIZATION,Unternehmen,,[],,R003686,0.1538461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Work SE,,ACT_ORGANIZATION,Unternehmen,,['R002111'],20457.0,R003680,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREELENS e.V.,,ACT_PROFESSION_ASSOC,Berufsverband,,['R004167'],20459.0,R003669,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deutsche Polizeigewerkschaft (DPolG),,ACT_EMPLOYEE_ASSOC,Arbeitnehmerverband,,"['R004732', 'R001997']",10117.0,R003660,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
